City,District,Category,Kind,School Name
YOZGAT,ÇAYIRALAN,Secondary School,Ortaokul,Konuklar İmam hatip Ortaokulu
ERZURUM,KARAÇOBAN,Secondary School,Ortaokul,Kırımkaya İmam Hatip Ortaokulu
BALIKESİR,ALTIEYLÜL,Primary School,İlkokul,Ayşebacı Köyü Şehit İsa Yavaş İlkokulu
HAKKARİ,ÇUKURCA,Secondary School,Ortaokul,Köprülü Mükerrem Akhanlı İmam Hatip Ortaokulu
KAYSERİ,KOCASİNAN,Secondary School,Ortaokul,Boztepe Şehit Furkan Hamamcı İmam Hatip Ortaokulu
DENİZLİ,ÇAMELİ,High School,İmam Hatip Lisesi,Çameli Anadolu İmam Hatip Lisesi
MUŞ,VARTO,Secondary School,Ortaokul,Aşağı Sırasöğütler İmam Hatip Ortaokulu
KAYSERİ,KOCASİNAN,Secondary School,Ortaokul,Hacı Ömer-Ayten Tepecik İmam Hatip Ortaokulu
MUŞ,MERKEZ,Secondary School,Ortaokul,Çöğürlü İmam Hatip Ortaokulu
HATAY,ARSUZ,High School,İmam Hatip Lisesi,Arsuz Konacık Anadolu İmam Hatip Lisesi
DÜZCE,AKÇAKOCA,Secondary School,Ortaokul,Akçakoca İmam Hatip Ortaokulu
ESKİŞEHİR,ALPU,High School,İmam Hatip Lisesi,Alpu Borsa İstanbul Anadolu İmam Hatip Lisesi
ERZURUM,ÇAT,Primary School,İlkokul,Yukarı Çat İlkokulu
SAMSUN,VEZİRKÖPRÜ,Secondary School,Ortaokul,Saraycık İmam Hatip Ortaokulu
HATAY,REYHANLI,Primary School,İlkokul,Kuşaklı İlkokulu
SAMSUN,TEKKEKÖY,Secondary School,İmam Hatip Ortaokulu,BÜYÜKLÜ İMAM HATİP ORTAOKULU
ŞIRNAK,SİLOPİ,Primary School,İlkokul,Şehit Jandarma Er Mehmet Halil Barkın İlkokulu
VAN,MURADİYE,Secondary School,Ortaokul,Kemal Cantayan İmam Hatip Ortaokulu
SAMSUN,VEZİRKÖPRÜ,Secondary School,Ortaokul,Göl İmam Hatip Ortaokulu
MARDİN,ARTUKLU,Primary School,İlkokul,Elmabahçe İlkokulu
İZMİR,BORNOVA,Secondary School,Ortaokul,Şehit Erkan Er Ortaokulu
MUŞ,MERKEZ,Secondary School,Ortaokul,Sungu Cumhuriyet İmam Hatip Ortaokulu
OSMANİYE,MERKEZ,Secondary School,Ortaokul,Şehit Hüseyin Cengiz İmam Hatip Ortaokulu
TEKİRDAĞ,ERGENE,Primary School,İlkokul,Büyükşehir Belediyesi Cumhuriyet İlkokulu
MERSİN,GÜLNAR,Secondary School,Ortaokul,Gülnar Samiye-Naim Eğitim Vakfı Ortaokulu
KARAMAN,SARIVELİLER,Primary School,İlkokul,Mehmet Akif Ersoy İlkokulu
GAZİANTEP,ŞEHİTKAMİL,Secondary School,Ortaokul,Bayatlı Ortaokulu
HATAY,ARSUZ,High School,Anadolu Lisesi,Ertuğrul Gazi Anadolu Lisesi
ŞANLIURFA,EYYÜBİYE,High School,Anadolu Lisesi,Buhara Anadolu Lisesi
SAMSUN,VEZİRKÖPRÜ,Secondary School,Ortaokul,Sarıdibek İmam Hatip Ortaokulu
BATMAN,SASON,Secondary School,Ortaokul,Atatürk Ortaokulu
VAN,BAŞKALE,Secondary School,Ortaokul,Oğulveren Ortaokulu
MARDİN,SAVUR,Secondary School,Ortaokul,Prof.Dr.Aziz Sancar İmam Hatip Ortaokulu
VAN,ERCİŞ,Primary School,İlkokul,Doğancı İlkokulu
KONYA,KARATAY,Primary School,İlkokul,Yusuf Gül İlkokulu
İZMİR,KONAK,Secondary School,Ortaokul,Ziya Gökalp İmam Hatip Ortaokulu
SAMSUN,VEZİRKÖPRÜ,Secondary School,Ortaokul,Tahtaköprü İmam Hatip Ortaokulu
ŞANLIURFA,VİRANŞEHİR,Secondary School,Ortaokul,Aslanbaba İmam Hatip Ortaokulu
ŞANLIURFA,HALİLİYE,Primary School,İlkokul,Aslanlı İlkokulu
ŞANLIURFA,HALİLİYE,Primary School,İlkokul,Açıkyazı İlkokulu
KARS,ARPAÇAY,Primary School,İlkokul,15 Temmuz Şehitler İlkokulu
MALATYA,HEKİMHAN,High School,Mesleki ve Teknik Anadolu Lisesi,Hekimhan Mesleki ve Teknik Anadolu Lisesi
İSTANBUL,TUZLA,Secondary School,Ortaokul,TOKİ Oruç Reis İmam Hatip Ortaokulu
ERZURUM,KARAYAZI,Primary School,İlkokul,Göktepe İlkokulu
DÜZCE,MERKEZ,Secondary School,İmam Hatip Ortaokulu,HİKMET AKIN İMAM HATİP ORTAOKULU
MARDİN,ARTUKLU,Secondary School,Ortaokul,Noter Cevdet Altun Ortaokulu
BURDUR,BUCAK,Secondary School,Ortaokul,15 Temmuz Şehitler Ortaokulu
NEVŞEHİR,KOZAKLI,High School,Mesleki ve Teknik Anadolu Lisesi,Şehit Yılmaz Aydın Mesleki ve Teknik Anadolu Lisesi
BATMAN,MERKEZ,Primary School,İlkokul,Demirlipınar İlkokulu
İSTANBUL,BÜYÜKÇEKMECE,High School,Mesleki ve Teknik Anadolu Lisesi,Büyükçekmece Celaliye Mübeccel Hayrettin Gazioğlu Mesleki ve Teknik Anadolu Lisesi
DİYARBAKIR,EĞİL,High School,Mesleki ve Teknik Anadolu Lisesi,Eğil Şehit Mehmet Uzan Mesleki ve Teknik Anadolu Lisesi
SAKARYA,ADAPAZARI,Secondary School,Ortaokul,Şehit Fatih Kemal Yarar İmam Hatip Ortaokulu
ŞANLIURFA,VİRANŞEHİR,Secondary School,Ortaokul,İmam Ebu Hanife İmam Hatip Ortaokulu
DENİZLİ,PAMUKKALE,Primary School,İlkokul,Şehit Mehmet Ali Doğan İlkokulu
İZMİR,KARABAĞLAR,Primary School,İlkokul,Şehit Uzman Çavuş Mehmet Çiftçi İlkokulu
ADANA,ALADAĞ,Secondary School,Ortaokul,Büyüksofulu İmam Hatip Ortaokulu
KOCAELİ,DARICA,Secondary School,Ortaokul,Neşet Yalçın Ortaokulu
ELAZIĞ,MERKEZ,Primary School,İlkokul,Şehit Musa Yılmaz İlkokulu
AĞRI,HAMUR,Primary School,İlkokul,15 Temmuz Şehitleri İlkokulu
BURSA,İZNİK,Secondary School,İmam Hatip Ortaokulu,KAYNARCA İMAM HATİP ORTAOKULU
NİĞDE,MERKEZ,Primary School,İlkokul,Şehit Varol Tosun İlkokulu
HAKKARİ,ŞEMDİNLİ,Primary School,İlkokul,Bağlar Köyü Rızgarlı Mezrası İlkokulu
DİYARBAKIR,ÇINAR,Primary School,İlkokul,Aşağı Mollaali İlkokulu
MARDİN,ARTUKLU,Secondary School,Ortaokul,Bağlıca İmam Hatip Ortaokulu
GAZİANTEP,ŞEHİTKAMİL,Secondary School,Ortaokul,Gönüllü Hizmet Vakfı İnal Aydınoğlu Ortaokulu
BATMAN,SASON,Secondary School,Ortaokul,Kaleyolu Ortaokulu
GAZİANTEP,ŞEHİTKAMİL,Secondary School,Ortaokul,Adnan İnanıcı İmam Hatip Ortaokulu
KAYSERİ,KOCASİNAN,Secondary School,Ortaokul,Mehmet Tarman İmam Hatip Ortaokulu
MARDİN,ARTUKLU,Secondary School,Ortaokul,Şehit Abdullah Tayyip Olçok İmam Hatip Ortaokulu
MUŞ,MERKEZ,Secondary School,Ortaokul,BAHÇE ORTAOKULU
ŞIRNAK,CİZRE,Secondary School,Ortaokul,Cizre İmam Hatip Ortaokulu
VAN,ERCİŞ,Primary School,İlkokul,Şehit Ensari Söner İlkokulu
KAYSERİ,DEVELİ,Secondary School,Ortaokul,Müftü Numan Cebeci İmam Hatip Ortaokulu
MARDİN,ARTUKLU,Secondary School,Ortaokul,Yenişehir İmam Hatip Ortaokulu
İSTANBUL,BAĞCILAR,Primary School,İlkokul,Ertuğrul Gazi İlkokulu
BATMAN,MERKEZ,Primary School,İlkokul,Cahit Zarifoğlu İlkokulu
MUŞ,MERKEZ,Secondary School,İmam Hatip Ortaokulu,ZİYARET İMAM HATİP ORTAOKULU
İZMİR,ÇEŞME,Primary School,İlkokul,Şehit Öğretmen Necmettin Yılmaz İlkokulu
BİTLİS,MUTKİ,Secondary School,Ortaokul,Çığır Köyü Şehit Ahmet Tuncel İmam Hatip Ortaokulu
ERZURUM,HORASAN,Secondary School,Ortaokul,İnkılap İmam Hatip Ortaokulu
KONYA,MERAM,Secondary School,Ortaokul,Yavuz Sultan Selim İmam Hatip Ortaokulu
VAN,ERCİŞ,Primary School,İlkokul,Ercişli Emrah İlkokulu
ELAZIĞ,KOVANCILAR,Secondary School,Ortaokul,Kovancılar İmam Hatip Ortaokulu
KONYA,GÜNEYSINIR,Primary School,İlkokul,Mehmetali İlkokulu
ANTALYA,SERİK,Secondary School,Ortaokul,Abdurrahmanlar İmam Hatip Ortaokulu
ORDU,KABATAŞ,Secondary School,Ortaokul,Alankent İmam Hatip Ortaokulu
BİTLİS,MUTKİ,Secondary School,Ortaokul,Uran Köyü Şehit Piyade Er Bayram Kardaş İmam Hatip Ortaokulu
VAN,ERCİŞ,Primary School,İlkokul,Şerefli İlkokulu
ŞIRNAK,İDİL,Secondary School,Ortaokul,Kayı Ortaokulu
ŞIRNAK,İDİL,Secondary School,Ortaokul,Karalar İmam Hatip Ortaokulu
ORDU,ALTINORDU,Secondary School,İmam Hatip Ortaokulu,ESKİPAZAR İMAM HATİP ORTAOKULU
MALATYA,BATTALGAZİ,Primary School,İlkokul,Şehit Polis Okan Doğan İlkokulu
ORDU,ÇAYBAŞI,Secondary School,Ortaokul,İlküvez İmam Hatip Ortaokulu
ŞANLIURFA,SİVEREK,Primary School,İlkokul,Atmaca İlkokulu
KAYSERİ,KOCASİNAN,Secondary School,Ortaokul,Buğdaylı Şehit Ömer Delibaş İmam Hatip Ortaokulu
HATAY,İSKENDERUN,Primary School,İlkokul,Hayriye Ahmet Açıkgöz İlkokulu
ŞIRNAK,MERKEZ,Secondary School,Ortaokul,Vali Aydın Arslan İmam Hatip Ortaokulu
ŞANLIURFA,SİVEREK,Secondary School,Ortaokul,Katırkuyu Ortaokulu
İSTANBUL,TUZLA,Secondary School,Ortaokul,Abdullah Tayyip OLÇOK İmam Hatip Ortaokulu
ADANA,SARIÇAM,Primary School,İlkokul,Sarıçam Konaklama Merkezi İlkokulu
GAZİANTEP,İSLAHİYE,Secondary School,Ortaokul,İslahiye Ortaokulu
KAYSERİ,MELİKGAZİ,Primary School,İlkokul,Mustafa Çataloğlu İlkokulu
MERSİN,GÜLNAR,Primary School,İlkokul,Gülnar Samiye-Naim Eğitim Vakfı İlkokulu
DİYARBAKIR,BİSMİL,High School,Fen Lisesi,Bismil Fen Lisesi
MARDİN,ARTUKLU,Primary School,İlkokul,Elif Ana Mehmet Konuş İlkokulu
ANKARA,MAMAK,Secondary School,Ortaokul,Şehit Erhan Yıldırım İmam Hatip Ortaokulu
ERZURUM,KÖPRÜKÖY,Primary School,İlkokul,Eyüpler İlkokulu
ŞANLIURFA,AKÇAKALE,Primary School,İlkokul,Yukarı Cinpolat İlkokulu
ŞANLIURFA,SİVEREK,Primary School,İlkokul,15 Temmuz Şehitleri İlkokulu
ŞANLIURFA,SİVEREK,Secondary School,Ortaokul,15 Temmuz Şehitleri Ortaokulu
HATAY,REYHANLI,Primary School,İlkokul,Mehmet-Gülşen Hambolat İlkokulu
BURDUR,ÇELTİKÇİ,Secondary School,Ortaokul,Şehit Hüseyin Mertoğlu İmam Hatip Ortaokulu
ADANA,SARIÇAM,Secondary School,Ortaokul,Sarıçam Konaklama Merkezi İmam Hatip Ortaokulu
GİRESUN,BULANCAK,Secondary School,Ortaokul,Aydındere İmam Hatip Ortaokulu
BİTLİS,MUTKİ,Secondary School,Ortaokul,Mutki İmam Hatip Ortaokulu
HATAY,SAMANDAĞ,High School,Mesleki ve Teknik Anadolu Lisesi,Samandağ Zübeyde Hanım Mesleki ve Teknik Anadolu Lisesi
KIRKLARELİ,DEMİRKÖY,Secondary School,Ortaokul,Demirköy İmam Hatip Ortaokulu
MARDİN,DARGEÇİT,Primary School,İlkokul,Selahaddin Eyyubi İlkokulu
BATMAN,MERKEZ,Primary School,İlkokul,Esentepe İlkokulu
NİĞDE,MERKEZ,Secondary School,Ortaokul,Sazlıca Ertuğrul Gazi İmam Hatip Ortaokulu
ŞANLIURFA,KARAKÖPRÜ,Secondary School,Ortaokul,Kırkpınar Ortaokulu
BİTLİS,MUTKİ,Secondary School,Ortaokul,Açıkalan Köyü İmam Hatip Ortaokulu
BİTLİS,MUTKİ,Secondary School,Ortaokul,Dereyolu Köyü Şehit Şentürk Uslu İmam Hatip Ortaokulu
BİTLİS,MUTKİ,Secondary School,Ortaokul,Çitliyol Köyü İmam Hatip Ortaokulu
ŞANLIURFA,SİVEREK,Primary School,İlkokul,Uzunpınar İlkokulu
BİTLİS,MUTKİ,Secondary School,Ortaokul,Dağlık Köyü İmam Hatip Ortaokulu
ŞANLIURFA,EYYÜBİYE,Primary School,İlkokul,Taşlıca Yardımcı İlkokulu
BİNGÖL,GENÇ,Primary School,İlkokul,Yayla İlkokulu
GAZİANTEP,ŞAHİNBEY,Primary School,İlkokul,Türk Kadınlar Birliği İlkokulu
HAKKARİ,YÜKSEKOVA,Secondary School,Ortaokul,Vezirli Köyü ortaokulu
HAKKARİ,YÜKSEKOVA,Primary School,İlkokul,Vezirli Köyü İlkokulu
MUŞ,KORKUT,Secondary School,Ortaokul,Oğulbalı Ortaokulu
BURSA,OSMANGAZİ,Secondary School,Ortaokul,Şükrü Naili Paşa İmam Hatip Ortaokulu
MARDİN,NUSAYBİN,Primary School,İlkokul,Kuruköy İlkokulu
BURSA,OSMANGAZİ,Primary School,İlkokul,Dürdane İlkokulu
ŞANLIURFA,CEYLANPINAR,Secondary School,Ortaokul,Büyük Çaylı Öğretmen Yasemin Elibol Ortaokulu
ŞANLIURFA,CEYLANPINAR,Primary School,İlkokul,Büyük Çaylı Öğretmen Yasemin Elibol İlkokulu
BURSA,OSMANGAZİ,Secondary School,Ortaokul,Gündoğdu Ortaokulu
ŞANLIURFA,AKÇAKALE,Primary School,İlkokul,15 Temmuz Şehitleri İlkokulu
ADIYAMAN,KAHTA,Secondary School,Ortaokul,Kahta Şehit Nazif Kaplan İmam Hatip Ortaokulu
NEVŞEHİR,AVANOS,Secondary School,Ortaokul,Şehit Demet Sezen İmam Hatip Ortaokulu
VAN,ERCİŞ,Secondary School,İmam Hatip Ortaokulu,ŞEHİT OSMAN KAYA İMAM HATİP ORTAOKULU
MUĞLA,MİLAS,Primary School,İlkokul,Baharlı İlkokulu
ŞANLIURFA,SİVEREK,Secondary School,Ortaokul,Çevirme İmam Hatip Ortaokulu
ANKARA,HAYMANA,Primary School,İlkokul,Kutluhan İlkokulu
KOCAELİ,DERİNCE,Secondary School,Ortaokul,Şehit Serdar Gökbayrak İmam Hatip Ortaokulu
MERSİN,MEZİTLİ,Primary School,İlkokul,Yunus Emre İlkokulu
ERZURUM,PASİNLER,Secondary School,Ortaokul,İbrahim Hakkı İmam Hatip Ortaokulu
AĞRI,MERKEZ,Primary School,İlkokul,Serhat İlkokulu
BİTLİS,GÜROYMAK,Primary School,İlkokul,Şehit Piyade Uzman Çavuş Şahin ASLAN İlkokulu
HAKKARİ,MERKEZ,High School,Lise,Hakkari Güzel Sanatlar Lisesi
İSTANBUL,ÜSKÜDAR,High School,İmam Hatip Lisesi,Üsküdar Mihrimah Sultan Kız Anadolu İmam Hatip Lisesi
MUĞLA,BODRUM,Primary School,İlkokul,Yeniköy İlkokulu
ADANA,KOZAN,Secondary School,Ortaokul,Şehit Cengiz Eroğlu Ortaokulu
VAN,SARAY,Secondary School,Ortaokul,Koçbaşı Ortaokulu
ESKİŞEHİR,MİHALGAZİ,Secondary School,Ortaokul,Mihalgazi İmam Hatip Ortaokulu
BİTLİS,MUTKİ,Secondary School,Ortaokul,Koyunlu Köyü İmam Hatip Ortaokulu
MUŞ,MALAZGİRT,Secondary School,Ortaokul,Şehit Ömer Halisdemir İmam Hatip Ortaokulu
ERZURUM,TEKMAN,Secondary School,Ortaokul,Toptepe İmam Hatip Ortaokulu
ERZURUM,KÖPRÜKÖY,Secondary School,Ortaokul,AKÇAM ORTAOKULU
VAN,TUŞBA,Primary School,İlkokul,Yalnızağaç İlkokulu
HATAY,HASSA,Primary School,İlkokul,Hacılar İlkokulu
KAHRAMANMARAŞ,TÜRKOĞLU,Secondary School,Ortaokul,Türkoğlu Durdu Tansel İmam Hatip Ortaokulu
VAN,TUŞBA,Primary School,İlkokul,Eğlence İlkokulu
BİTLİS,MERKEZ,Secondary School,Ortaokul,Feyzullah Ensari İmam Hatip Ortaokulu
BİTLİS,MUTKİ,Secondary School,Ortaokul,Yalıntaş Köyü İmam Hatip Ortaokulu
ERZURUM,TEKMAN,Secondary School,Ortaokul,Çukuryayla İmam Hatip Ortaokulu
ANTALYA,KORKUTELİ,Secondary School,Ortaokul,Sülekler Şehit Semih Aldemir İmam Hatip Ortaokulu
ERZURUM,KÖPRÜKÖY,Secondary School,Ortaokul,Yağanbaba İmam Hatip Ortaokulu
BİNGÖL,MERKEZ,Primary School,İlkokul,Borsa İstanbul Gözeler Haraba İlkokulu
HAKKARİ,MERKEZ,Secondary School,Ortaokul,Sarıtaş Köyü Yusuf Kızılbuğa Ortaokulu
HAKKARİ,MERKEZ,Primary School,İlkokul,Sarıtaş Köyü Yusuf Kızılbuğa İlkokulu
ERZURUM,PALANDÖKEN,Secondary School,Ortaokul,Maksut Efendi İmam Hatip Ortaokulu
VAN,İPEKYOLU,Primary School,İlkokul,Arıtoprak İlkokulu
İSTANBUL,PENDİK,Secondary School,Ortaokul,Kaynarca İmam Hatip Ortaokulu
ŞANLIURFA,HALİLİYE,High School,Anadolu Lisesi,Mehmet Güneş Anadolu Lisesi
İSTANBUL,KÜÇÜKÇEKMECE,Secondary School,Ortaokul,Yunus Emre Ortaokulu
ŞANLIURFA,BOZOVA,Primary School,İlkokul,İrme İlkokulu
İSTANBUL,EYÜPSULTAN,Secondary School,Ortaokul,Kemerburgaz Şehit Sinan Şen Ortaokulu
VAN,SARAY,Primary School,İlkokul,Keçikayası İlkokulu
KAYSERİ,DEVELİ,High School,Mesleki ve Teknik Anadolu Lisesi,Fahri Mor Mesleki ve Teknik Anadolu Lisesi
İSTANBUL,ESENYURT,Primary School,İlkokul,Esenyurt Erdoğanlar İlkokulu
ŞANLIURFA,SİVEREK,Primary School,İlkokul,Direkli İlkokulu
GAZİANTEP,ŞEHİTKAMİL,Secondary School,Ortaokul,Çamlıtepe Ortaokulu
HATAY,ANTAKYA,High School,Anadolu Lisesi,Piri Reis Çok Programlı Anadolu Lisesi
ERZURUM,PASİNLER,Secondary School,Ortaokul,Mehmet Akif Ersoy Ortaokulu
ŞANLIURFA,SİVEREK,Secondary School,Ortaokul,Ekili Ortaokulu
İZMİR,KEMALPAŞA,Primary School,İlkokul,Yenmiş Hürriyet İlkokulu
BATMAN,MERKEZ,Secondary School,Ortaokul,Diktepe Ortaokulu
HATAY,HASSA,Secondary School,Ortaokul,Bademli Ortaokulu
BİTLİS,TATVAN,Secondary School,Ortaokul,Sultan Alparslan İmam Hatip Ortaokulu
BİTLİS,AHLAT,Primary School,İlkokul,Otluyazı İlkokulu
BAYBURT,DEMİRÖZÜ,Secondary School,Ortaokul,Demirözü Ortaokulu
GAZİANTEP,ŞAHİNBEY,Primary School,İlkokul,Mustafa Çakmak  İlkokulu
MARDİN,ARTUKLU,High School,Anadolu Lisesi,Mevlana Anadolu Lisesi
DİYARBAKIR,HANİ,Secondary School,Ortaokul,Şehit Reşit Yıldız İmam Hatip Ortaokulu
SAMSUN,VEZİRKÖPRÜ,Primary School,İlkokul,Tekkekıran İlkokulu
SAMSUN,VEZİRKÖPRÜ,Primary School,İlkokul,Narlısaray İlkokulu
HAKKARİ,YÜKSEKOVA,High School,Anadolu Lisesi,Yüksekova Anadolu Lisesi
ERZURUM,PALANDÖKEN,Primary School,İlkokul,Taşlıgüney İlkokulu
ORDU,ÜNYE,Secondary School,Ortaokul,Prof. Dr. Necmettin Polvan Ortaokulu
SAMSUN,VEZİRKÖPRÜ,Primary School,İlkokul,Susuz İlkokulu
KÜTAHYA,MERKEZ,Primary School,İlkokul,Andız İlkokulu
BURSA,KESTEL,Secondary School,Ortaokul,Mustafa Tunalı İmam Hatip Ortaokulu
VAN,İPEKYOLU,Secondary School,Ortaokul,Aliya İzzetbegoviç Ortaokulu
KAYSERİ,PINARBAŞI,Secondary School,Ortaokul,Kaynar Şehit Arda Şen Ortaokulu
NİĞDE,ÇİFTLİK,Secondary School,Ortaokul,Divarlı Ahmet Yesevi İmam Hatip Ortaokulu
ŞANLIURFA,AKÇAKALE,Primary School,İlkokul,Berdelen İlkokulu
VAN,SARAY,Primary School,İlkokul,Turan İlkokulu
VAN,SARAY,Primary School,İlkokul,Yeşilalıç İlkokulu
VAN,SARAY,Primary School,İlkokul,Kekikdüzü İlkokulu
ANTALYA,KEPEZ,Secondary School,Ortaokul,Gaziler İmam Hatip Ortaokulu
ANKARA,ALTINDAĞ,High School,İmam Hatip Lisesi,Ulus İlk Meclis Anadolu İmam Hatip Lisesi
BURSA,YILDIRIM,Secondary School,Ortaokul,Şehit Zeki Burak Okay Ortaokulu
MANİSA,KIRKAĞAÇ,Secondary School,Ortaokul,Rıza Nebahat Dolman Ortaokulu
KARABÜK,SAFRANBOLU,Secondary School,Ortaokul,15 Temmuz Demokrasi Ortaokulu
ADANA,POZANTI,Secondary School,Ortaokul,Pozantı İmam Hatip Ortaokulu
ERZİNCAN,TERCAN,Primary School,İlkokul,Gözeler İlkokulu
BİTLİS,HİZAN,Secondary School,Ortaokul,Sağınlı Kamran İnan İmam Hatip Ortaokulu
ANTALYA,MANAVGAT,Secondary School,Ortaokul,Çolaklı Yahya Kurt İmam Hatip Ortaokulu
ANTALYA,KEPEZ,Secondary School,Ortaokul,Altınova İmam Hatip Ortaokulu
ANTALYA,SERİK,Secondary School,Ortaokul,Tekeli İmam Hatip Ortaokulu
ORDU,KUMRU,Secondary School,Ortaokul,Kumru Konaklı Boeing İmam Hatip Ortaokulu
ANTALYA,DEMRE,Secondary School,Ortaokul,Demre Beymelek İmam Hatip Ortaokulu
SAMSUN,VEZİRKÖPRÜ,Secondary School,Ortaokul,Saraycık Ortaokulu
VAN,ÖZALP,Secondary School,Ortaokul,Şehit Aydın Muştu Ortaokulu
KAHRAMANMARAŞ,ONİKİŞUBAT,High School,İmam Hatip Lisesi,Kale Şehit Abdullah Tayyip Olçok Kız Anadolu İmam Hatip Lisesi
İSTANBUL,ESENYURT,Primary School,İlkokul,Feyyaz Berker İlkokulu
ANTALYA,AKSU,Secondary School,Ortaokul,Karaöz İmam Hatip Ortaokulu
ANTALYA,KEPEZ,Secondary School,Ortaokul,Mobil İmam Hatip Ortaokulu
SAKARYA,GEYVE,High School,Mesleki ve Teknik Anadolu Lisesi,Geyve Sinan Bey Mesleki ve Teknik Anadolu Lisesi
GAZİANTEP,ŞEHİTKAMİL,Primary School,İlkokul,Hacı Kasım Altunkaya İlkokulu
ANTALYA,MANAVGAT,Secondary School,Ortaokul,Mehmet Bozkurt İmam Hatip Ortaokulu
MANİSA,DEMİRCİ,Secondary School,Ortaokul,Demirci İmam Hatip Ortaokulu
ŞANLIURFA,HALFETİ,Primary School,İlkokul,İsak İlkokulu
ANTALYA,SERİK,Secondary School,İmam Hatip Ortaokulu,BURHANETTİN KAYA İMAM HATİP ORTAOKULU
ANTALYA,KORKUTELİ,Secondary School,İmam Hatip Ortaokulu,TATKÖY RAMAZAN KARABAĞIR İMAM HATİP ORTAOKULU
SİİRT,MERKEZ,Primary School,İlkokul,Maarif İlkokulu
ANTALYA,GAZİPAŞA,Secondary School,Ortaokul,Karalar Hüseyinli İmam Hatip Ortaokulu
ANTALYA,KEPEZ,Secondary School,Ortaokul,Habibler İmam Hatip Ortaokulu
ŞANLIURFA,CEYLANPINAR,Secondary School,Ortaokul,Büyük Yıldız Ortaokulu
ANTALYA,KONYAALTI,Secondary School,Ortaokul,Çakırlar İmam Hatip Ortaokulu
ŞIRNAK,MERKEZ,High School,İmam Hatip Lisesi,Şehri Nuh Anadolu İmam Hatip Lisesi
ŞANLIURFA,SURUÇ,Secondary School,Ortaokul,Yönlü Ortaokulu
TUNCELİ,HOZAT,High School,Anadolu Lisesi,Zübeyde Hanım Anadolu Lisesi
BURSA,OSMANGAZİ,Secondary School,Ortaokul,Hacı Hacer Çağlar Ortaokulu
ANTALYA,SERİK,Secondary School,Ortaokul,Çandır Şehit Öğretmen Mustafa Saadettin Küçük İmam Hatip Ortaokulu
ŞANLIURFA,EYYÜBİYE,Secondary School,Ortaokul,Cumhuriyet Ortaokulu
BURSA,YILDIRIM,Secondary School,Ortaokul,Şehit Piyade Er Nezir Akgül İmam Hatip Ortaokulu
ARTVİN,KEMALPAŞA,Secondary School,Ortaokul,Kemalpaşa Ortaokulu
ARTVİN,KEMALPAŞA,Primary School,İlkokul,Kemalpaşa İlkokulu
VAN,MURADİYE,Primary School,İlkokul,Görecek İlkokulu
ŞIRNAK,SİLOPİ,Secondary School,Ortaokul,Şehit Binbaşı Ercüment Türkmen İmam Hatip Ortaokulu
İZMİR,BAYINDIR,Primary School,İlkokul,Osmanlar İlkokulu
İZMİR,BAYINDIR,Primary School,İlkokul,Kızılkeçili İlkokulu
ARTVİN,KEMALPAŞA,Primary School,İlkokul,Kaya Çamurlu İlkokulu
VAN,İPEKYOLU,Primary School,İlkokul,Birol Emil İlkokulu
KAHRAMANMARAŞ,ONİKİŞUBAT,Primary School,İlkokul,Köseli İlkokulu
SAMSUN,VEZİRKÖPRÜ,Primary School,İlkokul,İnkaya İlkokulu
GAZİANTEP,ŞAHİNBEY,Secondary School,Ortaokul,Fuat Şimşek Ortaokulu
ANTALYA,MANAVGAT,Secondary School,Ortaokul,Çeltikçi İmam Hatip Ortaokulu
ARTVİN,KEMALPAŞA,Secondary School,Ortaokul,Kaya Çamurlu Ortaokulu
KİLİS,MERKEZ,Primary School,İlkokul,Refik Halit Kertmen İlkokulu
KIRIKKALE,MERKEZ,Secondary School,Ortaokul,Şehit Ferdican Altunkaş Ortaokulu
ŞANLIURFA,SİVEREK,Primary School,İlkokul,Söylemez İlkokulu
KOCAELİ,KÖRFEZ,High School,İmam Hatip Lisesi,Hereke Anadolu İmam Hatip Lisesi
ORDU,FATSA,Primary School,İlkokul,Şehit Zafer Özdeniz İlkokulu
AĞRI,DOĞUBAYAZIT,Primary School,İlkokul,Mehmet Bayar İlkokulu
AĞRI,DOĞUBAYAZIT,Secondary School,Ortaokul,Mehmet Bayar Ortaokulu
ŞANLIURFA,BOZOVA,Secondary School,Ortaokul,Kılıçören İmam Hatip Ortaokulu
ANTALYA,KORKUTELİ,Secondary School,İmam Hatip Ortaokulu,KIZILCADAĞ İMAM HATİP ORTAOKULU
MARDİN,SAVUR,Secondary School,Ortaokul,Soylu Ortaokulu
MARDİN,ARTUKLU,Primary School,İlkokul,Ortaköy İlkokulu
IĞDIR,MERKEZ,High School,İmam Hatip Lisesi,Şehit Emin Güner Anadolu İmam Hatip Lisesi
BATMAN,MERKEZ,Secondary School,Ortaokul,Fernas Ortaokulu
ŞIRNAK,SİLOPİ,Primary School,İlkokul,Hürriyet İlkokulu
ŞIRNAK,GÜÇLÜKONAK,Primary School,İlkokul,Ormaniçi İlkokulu
BİTLİS,TATVAN,Primary School,İlkokul,Selahaddin Eyyubi İlkokulu
ADANA,SARIÇAM,High School,Mesleki ve Teknik Anadolu Lisesi,Türkiye Odalar ve Borsalar Birliği Tarım Mesleki ve Teknik Anadolu Lisesi
İZMİR,KARABAĞLAR,Primary School,İlkokul,Bahar Yıldırım İlkokulu
